Date,TQQQ,QQQ
2026-02-20 00:00:00-05:00,49.97737121582031,608.0433349609375
2026-02-23 00:00:00-05:00,48.16037368774414,600.652587890625
2026-02-24 00:00:00-05:00,49.69783020019531,607.1044921875
2026-02-25 00:00:00-05:00,51.78438186645508,615.9033813476562
2026-02-26 00:00:00-05:00,49.967384338378906,608.4727783203125
2026-02-27 00:00:00-05:00,49.438262939453125,606.5252075195312
2026-03-02 00:00:00-05:00,49.61796569824219,607.32421875
2026-03-03 00:00:00-05:00,48.02060317993164,600.8224487304688
2026-03-04 00:00:00-05:00,50.17703628540039,609.9808959960938
2026-03-05 00:00:00-05:00,49.717796325683594,608.1431274414062
2026-03-06 00:00:00-05:00,47.46152877807617,598.9946899414062
2026-03-09 00:00:00-04:00,49.308475494384766,606.99462890625
2026-03-10 00:00:00-04:00,49.318458557128906,607.004638671875
2026-03-11 00:00:00-04:00,49.26853942871094,606.9247436523438
2026-03-12 00:00:00-04:00,46.75270462036133,596.5078735351562
2026-03-13 00:00:00-04:00,45.85418701171875,592.9722900390625
2026-03-16 00:00:00-04:00,47.38166046142578,599.6239013671875
2026-03-17 00:00:00-04:00,48.08050537109375,602.5502319335938
2026-03-18 00:00:00-04:00,46.023902893066406,594.15087890625
2026-03-19 00:00:00-04:00,45.61458206176758,592.273193359375
2026-03-20 00:00:00-04:00,43.00889205932617,581.3269653320312
2026-03-23 00:00:00-04:00,44.496429443359375,588.0
2026-03-24 00:00:00-04:00,43.547996520996094,583.97998046875
2026-03-25 00:00:00-04:00,44.38999938964844,587.8200073242188
2026-03-26 00:00:00-04:00,41.22999954223633,573.7899780273438
2026-03-27 00:00:00-04:00,38.779998779296875,562.5800170898438
2026-03-30 00:00:00-04:00,37.88999938964844,558.280029296875
2026-03-31 00:00:00-04:00,41.68000030517578,577.1799926757812
2026-04-01 00:00:00-04:00,43.22999954223633,584.3099975585938
2026-04-02 00:00:00-04:00,43.33000183105469,584.97998046875
2026-04-06 00:00:00-04:00,44.099998474121094,588.5
2026-04-07 00:00:00-04:00,44.150001525878906,588.5900268554688
2026-04-08 00:00:00-04:00,48.0,606.0900268554688
2026-04-09 00:00:00-04:00,48.959999084472656,610.1900024414062
2026-04-10 00:00:00-04:00,49.16999816894531,611.0700073242188
2026-04-13 00:00:00-04:00,50.65999984741211,617.3900146484375
2026-04-14 00:00:00-04:00,53.40999984741211,628.5999755859375
2026-04-15 00:00:00-04:00,55.650001525878906,637.4000244140625
2026-04-16 00:00:00-04:00,56.43000030517578,640.469970703125
2026-04-17 00:00:00-04:00,58.59000015258789,648.8499755859375
2026-04-20 00:00:00-04:00,58.08000183105469,646.7899780273438
2026-04-21 00:00:00-04:00,57.400001525878906,644.3300170898438
2026-04-22 00:00:00-04:00,60.209999084472656,655.1099853515625
2026-04-23 00:00:00-04:00,59.220001220703125,651.4199829101562
2026-04-24 00:00:00-04:00,62.560001373291016,663.8800048828125
2026-04-27 00:00:00-04:00,62.63999938964844,664.22998046875
2026-04-28 00:00:00-04:00,60.7400016784668,657.5499877929688
2026-04-29 00:00:00-04:00,61.86000061035156,661.5700073242188
2026-04-30 00:00:00-04:00,63.540000915527344,667.739990234375
2026-05-01 00:00:00-04:00,65.30000305175781,674.1500244140625
2026-05-04 00:00:00-04:00,64.91000366210938,672.8800048828125
2026-05-05 00:00:00-04:00,67.38999938964844,681.6099853515625
2026-05-06 00:00:00-04:00,71.56999969482422,695.77001953125
2026-05-07 00:00:00-04:00,71.33999633789062,694.9400024414062
2026-05-08 00:00:00-04:00,76.27999877929688,711.22998046875
